loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,default_ind
8500,8500,8250,36,10.65,276.88,B,B2,10+ years,RENT,60353,Verified,n,credit_card,CA,11.47,0,0,,,7,0,12585,54,21,f,0,0,9879.443019,9588.83,8500,1379.44,0,0,0,2414.6,0,,INDIVIDUAL,0
6000,6000,6000,36,12.69,201.27,B,B5,1 year,RENT,40000,Verified,n,debt_consolidation,NY,15.06,0,0,,,8,0,15900,82.8,8,f,0,0,6565.59,6565.59,6000,565.59,0,0,0,4760.39,0,,INDIVIDUAL,0
8800,8800,8800,36,6.03,267.84,A,A1,8 years,RENT,65000,Source Verified,n,debt_consolidation,MA,7.03,1,0,23,,11,0,3606,11.5,31,f,0,0,9656.786005,9656.79,8800,841.79,15,0,0,17.73,0,,INDIVIDUAL,0
25000,25000,25000,36,11.71,826.9,B,B3,10+ years,MORTGAGE,102000,Verified,n,debt_consolidation,IL,15.55,0,1,40,,21,0,62361,24.7,57,f,0,0,29765.27241,29765.27,25000,4765.27,0,0,0,839.11,0,,INDIVIDUAL,0
6000,6000,6000,36,7.51,186.67,A,A3,10+ years,MORTGAGE,32468.8,Not Verified,n,car,AR,29.35,0,0,,,6,0,10112,63.2,16,f,0,0,6712.923852,6712.92,6000,712.92,0,0,0,158.09,0,,INDIVIDUAL,0
12000,12000,12000,36,10.65,390.88,B,B2,< 1 year,RENT,95000,Source Verified,n,other,NY,1.74,1,0,9,,8,0,1737,12,12,f,0,0,12106.65,12106.65,12000,106.65,0,0,0,12106.96,0,,INDIVIDUAL,0
9600,9600,9600,60,16.77,237.4,D,D2,6 years,RENT,60000,Verified,n,major_purchase,CA,8.54,0,0,,,2,0,11135,77.3,5,f,2424.88,2424.88,11592.7,11592.7,7175.11,4417.59,0,0,0,237.4,0,,INDIVIDUAL,0
8300,8300,8300,36,7.9,259.71,A,A4,n/a,OWN,35000,Verified,n,home_improvement,FL,28.15,0,2,,91,13,1,9344,41,18,f,0,0,9364.202354,9364.2,8300,1049.2,15,0,0,18.71,0,,INDIVIDUAL,0
5500,5500,5500,36,17.58,197.69,D,D4,3 years,RENT,33900,Not Verified,n,credit_card,NY,7.61,2,3,1,,2,0,5794,81.6,11,f,0,0,6429.89,6429.89,5500,929.89,0,0,0,1060.8,0,,INDIVIDUAL,0
35000,35000,35000,36,7.9,1095.16,A,A4,10+ years,MORTGAGE,95000,Verified,n,house,CA,2.93,0,0,,,14,0,8680,16,28,f,0,0,38590.3,38590.3,35000,3590.3,0,0,0,16702.46,0,,INDIVIDUAL,0
3000,3000,3000,36,11.71,99.23,B,B3,1 year,RENT,40000,Not Verified,n,debt_consolidation,CT,14.1,1,0,16,,7,0,2341,47.8,16,f,0,0,3381.45,3381.45,3000,381.45,0,0,0,1900.16,0,,INDIVIDUAL,0
2500,2500,2500,36,13.49,84.83,C,C1,3 years,RENT,50000,Not Verified,n,debt_consolidation,OH,16.58,0,0,36,,11,0,4541,51.6,21,f,0,0,3051.573033,3051.57,2500,551.57,0,0,0,91.88,0,,INDIVIDUAL,0
12000,12000,12000,36,16.77,426.47,D,D2,5 years,MORTGAGE,64000,Not Verified,n,debt_consolidation,MO,18.32,0,1,25,,10,0,6321,78,29,f,0,0,15186.61865,15186.62,12000,3186.62,0,0,0,3266.52,0,,INDIVIDUAL,0
7200,7200,7200,36,7.9,225.29,A,A4,10+ years,RENT,149000,Source Verified,n,debt_consolidation,NY,13.63,0,0,49,,10,0,6787,37.1,17,f,0,0,8104.823194,8104.82,7200,904.82,0,0,0,599.48,0,,INDIVIDUAL,0
2000,2000,2000,36,6.62,61.41,A,A2,7 years,MORTGAGE,50000,Source Verified,n,debt_consolidation,CA,8.11,0,0,,,9,0,5036,14.6,13,f,0,0,2209.207576,2209.21,2000,209.21,0,0,0,188.96,0,,INDIVIDUAL,0
22000,22000,22000,36,19.91,816.6,E,E4,6 years,MORTGAGE,70000,Source Verified,n,debt_consolidation,OH,18.24,1,0,10,,11,0,38928,84.6,36,f,0,0,23748.34,23748.34,22000,1748.34,0,0,0,20484.83,0,,INDIVIDUAL,0
14000,14000,14000,36,7.9,438.07,A,A4,2 years,RENT,28800,Source Verified,n,credit_card,CA,18.67,0,1,,,4,0,6020,23,9,f,0,0,15772.56932,15772.57,14000,1772.57,0,0,0,5.95,0,,INDIVIDUAL,0
7500,7500,7500,36,14.27,257.32,C,C2,4 years,RENT,57000,Source Verified,n,debt_consolidation,NJ,12.44,0,3,,,15,0,5443,23.7,29,f,0,0,8613.1,8613.1,7500,1113.1,0,0,0,5025.15,0,,INDIVIDUAL,0
6000,6000,6000,36,9.91,193.35,B,B1,< 1 year,RENT,82000,Source Verified,n,debt_consolidation,NC,11.15,0,1,52,,7,0,8271,34.5,16,f,0,0,6955.696725,6955.7,6000,955.7,0,0,0,582.69,0,,INDIVIDUAL,0
15000,15000,15000,60,19.42,392.59,E,E3,5 years,RENT,55000,Verified,n,debt_consolidation,CA,20.68,0,2,,,13,0,27413,76.4,22,f,0,0,4710.53,4710.53,1961.67,2736.45,0,12.41,0,392.59,0,,INDIVIDUAL,1
22900,22900,22725,60,18.25,584.63,D,D5,10+ years,RENT,55000,Verified,n,debt_consolidation,NY,15.91,0,1,,102,8,1,14755,58.8,17,f,0,0,12361.79,12267.25,5563.94,6797.85,0,0,0,586.36,0,,INDIVIDUAL,1
3500,3500,3500,36,6.03,106.53,A,A1,10+ years,MORTGAGE,50000,Source Verified,n,debt_consolidation,IL,19.94,0,0,,,9,0,2992,28.5,24,f,0,0,3780.06,3780.06,3500,280.06,0,0,0,1544.52,0,,INDIVIDUAL,0
35000,35000,33714.91586,60,20.89,944.71,F,F1,4 years,OWN,70000,Verified,n,other,TX,12.58,0,2,,,7,0,29088,64.6,15,f,0,0,41895.99,38891.59,35000.01,6895.98,0,0,0,31517.59,0,,INDIVIDUAL,0
1950,1950,1950,36,12.69,65.42,B,B5,n/a,OWN,12000,Source Verified,n,other,NY,20.3,0,0,43,,3,0,1482,35.3,8,f,0,0,2353.044625,2353.04,1950,403.04,0,0,0,71.4,0,,INDIVIDUAL,0
12000,12000,12000,36,6.62,368.45,A,A2,7 years,MORTGAGE,50000,Source Verified,n,debt_consolidation,NY,22.42,0,0,,,10,0,18605,59.6,31,f,0,0,12813.35,12813.35,12000,813.35,0,0,0,7657.68,0,,INDIVIDUAL,0
5000,5000,5000,36,14.27,171.55,C,C2,6 years,OWN,35000,Not Verified,n,major_purchase,TX,16.42,0,0,30,,6,0,1410,34,8,f,0,0,6171.19996,6171.2,5000,1171.2,0,0,0,185.15,0,,INDIVIDUAL,0
6250,6250,6250,60,17.27,156.24,D,D3,10+ years,RENT,55000,Source Verified,n,debt_consolidation,FL,9.49,0,1,57,,6,0,8860,69.2,14,f,0,0,8878.916305,8878.92,6250,2628.92,0,0,0,3113.38,0,,INDIVIDUAL,0
15000,15000,15000,60,17.58,377.49,D,D4,10+ years,MORTGAGE,48000,Not Verified,n,small_business,AL,20.32,0,0,,,9,0,5550,66.1,27,f,3856.93,3856.93,18467.09,18467.09,11143.07,7305.15,18.87,0,0,754.98,0,,INDIVIDUAL,0
30000,30000,28940.605,60,19.91,793.32,E,E4,10+ years,MORTGAGE,173156,Source Verified,n,debt_consolidation,MA,9.65,1,1,5,,11,0,55723,56.6,37,f,7919.37,7912.76,38866.18,36338.84,22080.63,16785.55,0,0,0,793.32,0,,INDIVIDUAL,0
7000,7000,7000,36,7.9,219.04,A,A4,10+ years,MORTGAGE,60000,Source Verified,n,credit_card,TX,21.12,0,0,,,12,0,17033,63.3,19,f,0,0,7884.517103,7884.52,7000,884.52,0,0,0,222.28,0,,INDIVIDUAL,0
2600,2600,2600,36,6.03,79.14,A,A1,< 1 year,MORTGAGE,50000,Source Verified,n,vacation,MD,21.34,0,1,,,11,0,3429,25.8,26,f,0,0,2679.46,2679.46,2600,79.46,0,0,0,55.42,0,,INDIVIDUAL,0
14000,14000,14000,36,6.62,429.86,A,A2,10+ years,MORTGAGE,150000,Verified,n,debt_consolidation,DE,9.42,0,2,,,10,0,7579,19.4,36,f,0,0,15161.99,15161.99,14000,1161.99,0,0,0,7000.49,0,,INDIVIDUAL,0
15000,15000,15000,36,14.27,514.64,C,C2,6 years,MORTGAGE,192000,Verified,n,small_business,NC,11.58,0,0,54,,13,0,17451,74.6,22,f,0,0,18522.71126,18522.71,15000,3522.71,0,0,0,527.21,0,,INDIVIDUAL,0
14300,14300,14300,36,6.03,435.23,A,A1,10+ years,MORTGAGE,90000,Verified,n,credit_card,OH,29.72,0,0,,,12,0,34102,35.2,40,f,0,0,15667.904,15667.9,14300,1367.9,0,0,0,4.72,0,,INDIVIDUAL,0
15600,15600,15525,60,15.96,379.04,C,C5,4 years,OWN,52000,Not Verified,n,wedding,OH,10.22,0,2,,,8,0,41017,86.9,28,f,0,0,19651.02,19556.58,15600,4051.02,0,0,0,2980.35,0,,INDIVIDUAL,0
19000,19000,18750,60,16.77,469.86,D,D2,10+ years,MORTGAGE,45000,Verified,n,debt_consolidation,OH,23.25,3,0,12,,8,0,19620,60.2,21,f,4780.83,4718.04,22981.04,22678.44,14219.17,8761.87,0,0,0,469.86,0,,INDIVIDUAL,0
6000,6000,6000,36,10.65,195.44,B,B2,5 years,MORTGAGE,126000,Not Verified,n,home_improvement,NY,14.33,1,0,6,111,16,1,20607,50,21,f,0,0,4652,4652,3433.82,861.02,0,357.16,3.5716,195.44,0,,INDIVIDUAL,1
3000,3000,3000,36,12.42,100.25,B,B4,9 years,RENT,31200,Not Verified,n,other,IL,15.04,0,0,,,12,0,5890,27.1,17,f,0,0,3607.83519,3607.84,3000,607.84,0,0,0,4.72,0,,INDIVIDUAL,0
3500,3500,3500,36,12.69,117.41,B,B5,< 1 year,RENT,34000,Source Verified,n,debt_consolidation,WA,15.78,0,1,,,19,0,1923,54.9,22,f,0,0,4221.381267,4221.38,3500,721.38,0,0,0,357.51,0,,INDIVIDUAL,0
2250,2250,2250,36,18.25,81.63,D,D5,1 year,RENT,15600,Verified,n,debt_consolidation,NJ,21.69,0,0,,,5,0,10879,99.8,6,f,0,0,2927.111984,2927.11,2250,677.11,0,0,0,218.02,0,,INDIVIDUAL,0
8400,8400,8400,60,11.71,185.63,B,B3,10+ years,MORTGAGE,70000,Source Verified,n,small_business,CA,1.49,0,1,,,4,0,3272,13.9,10,f,0,0,8876.14,8876.14,8400,476.14,0,0,0,7953.2,0,,INDIVIDUAL,0
5000,5000,5000,36,9.91,161.13,B,B1,n/a,RENT,36000,Source Verified,n,vacation,CA,22.3,0,0,,,8,0,17285,71.7,11,f,0,0,5791.775583,5791.78,5000,791.78,0,0,0,640.3,0,,INDIVIDUAL,0
16000,16000,15775,60,18.64,411.89,E,E1,8 years,MORTGAGE,46000,Verified,n,debt_consolidation,AZ,22.46,0,2,,,8,0,13174,94.1,16,f,4153.79,4095.5,20141.98,19858.48,11846.21,8295.77,0,0,0,411.89,0,,INDIVIDUAL,0
27575,27575,27298.07235,60,14.65,650.96,C,C3,7 years,MORTGAGE,100500,Verified,n,debt_consolidation,AL,23.73,0,1,,,9,0,39604,59.4,26,f,0,0,35796.85557,35419.22,27575,8221.86,0,0,0,16922.14,0,,INDIVIDUAL,0
14000,14000,14000,36,7.9,438.07,A,A4,2 years,RENT,150000,Source Verified,n,debt_consolidation,NY,7.66,0,0,,,10,0,41588,77.6,27,f,0,0,8319.53,8319.53,6973.3,1346.23,0,0,0,438.07,0,,INDIVIDUAL,1
35000,35000,34822.56581,60,20.3,933.14,E,E5,< 1 year,MORTGAGE,191000,Verified,n,house,LA,17.72,2,1,3,,16,0,14925,75.2,43,f,0,0,25126.3,24994.26,9482.39,11957.06,0,3686.85,36.6408,933.14,0,,INDIVIDUAL,1
30000,30000,29797.56578,60,20.3,799.84,E,E5,10+ years,OWN,69996,Verified,n,debt_consolidation,LA,16.66,0,1,27,,17,0,13505,38.3,42,f,0,0,46922.47199,46603,30000.01,16884.7,37.76000006,0,0,10884.96,0,,INDIVIDUAL,0
5000,5000,5000,36,6.03,152.18,A,A1,10+ years,MORTGAGE,72000,Not Verified,n,car,PA,17.82,0,0,,,10,0,103754,3,37,f,0,0,5478.186893,5478.19,5000,478.19,0,0,0,153.71,0,,INDIVIDUAL,0
7500,7500,7250,36,11.71,248.07,B,B3,10+ years,MORTGAGE,153000,Verified,n,debt_consolidation,WA,10.72,0,0,25,,9,0,20121,38.2,33,f,0,0,7644.69,7389.87,7500,144.69,0,0,0,7397.85,0,,INDIVIDUAL,0
3000,3000,3000,36,7.9,93.88,A,A4,10+ years,RENT,10000,Not Verified,n,medical,NM,2.76,0,0,,,3,0,415,3.4,8,f,0,0,3379.066157,3379.07,3000,379.07,0,0,0,97.43,0,,INDIVIDUAL,0
9000,9000,9000,36,18.64,328.27,E,E1,6 years,MORTGAGE,70000,Not Verified,n,debt_consolidation,MN,6.91,0,0,39,,8,0,10362,98.2,18,f,0,0,11815.93851,11815.94,9000,2815.94,0,0,0,332.21,0,,INDIVIDUAL,0
24000,24000,23950,60,11.71,530.36,B,B3,8 years,RENT,48000,Verified,n,home_improvement,MA,9.8,0,2,,,10,0,20822,32.2,18,f,0,0,29774.31317,29712.32,24000,5774.31,0,0,0,13880.15,0,,INDIVIDUAL,0
13000,13000,12975,60,14.65,306.89,C,C3,7 years,MORTGAGE,60000,Verified,n,debt_consolidation,CO,12.3,0,1,,,4,0,17963,71.6,11,f,3142.17,3136.13,15035.27,15006.36,9857.83,5177.44,0,0,0,306.89,0,,INDIVIDUAL,0
5500,5500,5500,36,10.65,179.16,B,B2,2 years,RENT,36000,Verified,n,debt_consolidation,CA,12.87,0,1,,,2,0,0,0,10,f,0,0,6382.680253,6382.68,5500,882.68,0,0,0,1261.23,0,,INDIVIDUAL,0
3500,3500,3500,36,11.71,115.77,B,B3,< 1 year,RENT,30000,Source Verified,n,debt_consolidation,NY,9.36,0,0,,,6,0,2816,45.8,8,f,0,0,4098.55,4098.55,1788.54,521.26,0,1788.75,304.0875,115.77,0,,INDIVIDUAL,1
35000,35000,34825,60,12.69,790.82,B,B5,2 years,MORTGAGE,131000,Verified,n,home_improvement,DC,6.35,0,0,,,7,0,0,0,17,f,0,0,43028.92,42813.82,35000,8028.92,0,0,0,23307.75,0,,INDIVIDUAL,0
24000,24000,24000,36,8.9,762.08,A,A5,4 years,RENT,95000,Verified,n,debt_consolidation,RI,24.85,0,1,,,12,0,46033,49,34,f,0,0,25965.77,25965.77,24000,1965.77,0,0,0,16827.74,0,,INDIVIDUAL,0
21000,21000,21000,60,17.58,528.48,D,D4,10+ years,RENT,150000,Source Verified,n,wedding,CA,9.22,0,1,,,5,0,35615,94.2,24,f,0,0,13333.83,13333.83,5177.35,5917.99,0,2238.49,22.38490001,528.85,0,,INDIVIDUAL,1
13200,13200,13200,60,14.27,309,C,C2,4 years,MORTGAGE,75000,Not Verified,n,credit_card,NV,18.34,0,1,,,13,0,19011,54.2,33,f,0,0,4942.18,4942.18,2651.44,2273.04,0,17.7,0,309,0,,INDIVIDUAL,1
30000,30000,30000,36,9.91,966.75,B,B1,1 year,MORTGAGE,130000,Verified,n,credit_card,OH,8.16,0,0,,,6,0,3557,93.6,26,f,0,0,34799.91173,34799.91,30000,4799.91,0,0,0,981.08,0,,INDIVIDUAL,0
12000,12000,12000,36,8.9,381.04,A,A5,2 years,RENT,73200,Not Verified,n,debt_consolidation,CA,3.31,0,0,,,2,0,7461,36,3,f,0,0,12820.02,12820.02,12000,820.02,0,0,0,4012.85,0,,INDIVIDUAL,0
5000,5000,5000,36,6.62,153.52,A,A2,6 years,RENT,50793.6,Verified,n,debt_consolidation,NV,26.79,0,0,,,7,0,8985,84.8,20,f,0,0,5525.845241,5525.85,5000,525.85,0,0,0,159.41,0,,INDIVIDUAL,0
6850,6850,6850,60,19.03,177.81,E,E2,2 years,RENT,54000,Source Verified,n,debt_consolidation,NY,6.47,0,0,,,9,0,9041,77.9,11,f,0,0,6430.34,6430.34,2958.14,2885.67,0,586.53,5.626100002,177.81,0,,INDIVIDUAL,1
12000,12000,12000,36,7.9,375.49,A,A4,10+ years,MORTGAGE,60000,Verified,n,debt_consolidation,WA,6.6,0,0,50,,4,0,0,0,19,f,0,0,13516.62234,13516.62,12000,1516.62,0,0,0,379.67,0,,INDIVIDUAL,0
15000,15000,14750,60,20.3,399.92,E,E5,5 years,RENT,75000,Source Verified,n,debt_consolidation,CA,15.78,0,0,,,7,0,14017,87.6,12,f,0,0,18511.29,18202.56,15000,3511.29,0,0,0,12945.93,0,,INDIVIDUAL,0
20000,20000,19750,60,15.27,478.64,C,C4,8 years,RENT,75000,Verified,n,credit_card,MA,16.85,0,1,,,17,0,29712,27.4,29,f,0,0,13432.51,13263.87,6200.04,5285.29,0,1947.18,19.4718,83.04,0,,INDIVIDUAL,1
5000,5000,5000,36,16.77,177.7,D,D2,6 years,RENT,50000,Source Verified,n,debt_consolidation,CA,13.03,0,2,,94,7,1,5412,98.4,15,f,0,0,354.62,354.62,216.68,137.94,0,0,0,177.7,0,,INDIVIDUAL,1
35000,35000,34725,60,12.42,786.01,B,B4,9 years,MORTGAGE,150000,Source Verified,n,home_improvement,NJ,10.38,0,0,,,12,0,22499,63.3,28,f,8142.09,8078.1,38498.11,38195.65,26857.92,11640.19,0,0,0,786.01,0,,INDIVIDUAL,0
1500,1500,1500,36,8.9,47.63,A,A5,6 years,MORTGAGE,48000,Not Verified,n,home_improvement,CA,7.53,0,0,,,8,0,4206,53.9,22,f,0,0,1590.06,1590.06,1500,90.06,0,0,0,1210.89,0,,INDIVIDUAL,0
12000,12000,11950,60,14.27,280.91,C,C2,10+ years,MORTGAGE,60000,Not Verified,n,debt_consolidation,AL,10.58,0,1,61,,7,0,6049,96,29,f,0,0,7865.48,7832.6,4544.13,3321.35,0,0,0,28.08,0,,INDIVIDUAL,1
21000,21000,20775,60,17.58,528.48,D,D4,10+ years,RENT,51000,Verified,n,debt_consolidation,NY,13.91,0,3,,,9,0,22233,78.8,16,f,0,0,4226.51,4181.1,1847.86,2378.65,0,0,0,27.44,0,,INDIVIDUAL,1
6000,6000,6000,36,8.9,190.52,A,A5,10+ years,MORTGAGE,100000,Not Verified,n,debt_consolidation,DE,9.34,0,1,,,5,0,8810,69.9,25,f,0,0,6853.259647,6853.26,6000,853.26,0,0,0,573.9,0,,INDIVIDUAL,0
35000,35000,34997.35245,60,17.27,874.93,D,D3,9 years,MORTGAGE,97500,Source Verified,n,house,NH,16.52,0,7,,,9,0,8357,72,28,f,0,0,32471.77,32465.53,16128.4,13615.39,0,2727.98,27.2798,2620.96,0,,INDIVIDUAL,1
12400,12400,12275,60,15.27,296.76,C,C4,8 years,MORTGAGE,60000,Verified,n,home_improvement,AZ,17.06,0,1,60,,11,0,4495,42.8,22,f,0,0,15629.89,15472.14,12400,3229.89,0,0,0,8852.07,0,,INDIVIDUAL,0
30000,30000,30000,36,9.91,966.75,B,B1,7 years,MORTGAGE,110000,Verified,n,debt_consolidation,LA,23.64,0,1,,,17,0,110856,43.4,47,f,0,0,34682.15019,34682.15,30000,4682.15,0,0,0,5698.63,0,,INDIVIDUAL,0
1200,1200,1200,36,14.27,41.18,C,C2,10+ years,MORTGAGE,90216,Not Verified,n,home_improvement,IL,15.7,0,0,,,18,0,20294,92.2,38,f,0,0,730.63,730.63,373.54,158.42,0,198.67,35.7606,41.18,0,,INDIVIDUAL,1
7000,7000,7000,36,7.51,217.78,A,A3,10+ years,OWN,47000,Not Verified,n,other,MA,17.87,0,0,34,,12,0,7453,80.5,43,f,0,0,7660.57,7660.57,7000,660.57,0,0,0,3529,0,,INDIVIDUAL,0
5600,5600,5600,36,7.9,175.23,A,A4,3 years,RENT,70000,Not Verified,n,credit_card,CT,5.23,1,0,11,,17,0,57176,12.1,26,f,0,0,6006.18,6006.18,5600,406.18,0,0,0,3905.55,0,,INDIVIDUAL,0
4200,4200,4200,36,14.27,144.1,C,C2,2 years,MORTGAGE,80000,Not Verified,n,vacation,FL,7.65,1,2,3,,9,0,721,7.7,13,f,0,0,5038.98,5038.98,4200,838.98,0,0,0,1875.21,0,,INDIVIDUAL,0
7000,7000,7000,36,16.29,247.11,D,D1,1 year,OWN,35000,Source Verified,n,home_improvement,MO,20.4,0,0,71,,8,0,7285,74.3,14,f,0,0,8894.237295,8894.24,7000,1894.24,0,0,0,250.59,0,,INDIVIDUAL,0
25000,25000,25000,36,12.69,838.63,B,B5,n/a,MORTGAGE,120000,Verified,n,debt_consolidation,CA,10.93,0,0,38,,14,0,24921,37.5,34,f,0,0,30185.63785,30185.64,25000,5185.64,0,0,0,855.46,0,,INDIVIDUAL,0
8500,8500,8500,36,6.03,258.71,A,A1,10+ years,MORTGAGE,80000,Verified,n,car,OH,10.77,0,2,,,16,0,10213,10.9,47,f,0,0,9327.901821,9327.9,8500,812.9,15,0,0,19.18,0,,INDIVIDUAL,0
3000,3000,3000,36,7.9,93.88,A,A4,3 years,MORTGAGE,67000,Not Verified,n,credit_card,PA,22.03,0,0,33,,15,0,12968,71.6,59,f,0,0,3332.8,3332.8,3000,332.8,0,0,0,108.77,0,,INDIVIDUAL,0
1600,1600,1600,36,7.51,49.78,A,A3,4 years,RENT,15120,Source Verified,n,debt_consolidation,TX,23.89,0,0,,,4,0,1603,44.5,9,f,0,0,1790.977255,1790.98,1600,190.98,0,0,0,56.24,0,,INDIVIDUAL,0
35000,35000,34972.47891,60,19.03,908.5,E,E2,2 years,MORTGAGE,75000,Verified,n,debt_consolidation,AL,16.94,0,0,,,9,0,19986,84.7,24,f,0,0,10974.1,10959.84,2933.26,6107.81,90.7709902,1842.26,18.03,910,0,,INDIVIDUAL,1
3400,3400,3400,36,12.69,114.06,B,B5,3 years,RENT,11000,Source Verified,n,major_purchase,VA,4.36,0,1,,,4,0,161,1,4,f,0,0,4103.261273,4103.26,3400,703.26,0,0,0,123.31,0,,INDIVIDUAL,0
10000,10000,10000,36,19.42,368.69,E,E3,3 years,RENT,31000,Verified,n,major_purchase,RI,13.94,0,0,,,4,0,3441,98.3,9,f,0,0,9737.07,9737.07,6308.26,2903.24,0,525.57,5.2557,368.69,0,,INDIVIDUAL,1
10000,10000,10000,36,6.62,307.04,A,A2,10+ years,MORTGAGE,66000,Source Verified,n,home_improvement,FL,19.67,0,2,,,10,0,3624,39.4,21,f,0,0,11052.19447,11052.19,10000,1052.19,0,0,0,315.24,0,,INDIVIDUAL,0
3500,3500,3500,36,16.29,123.56,D,D1,3 years,MORTGAGE,50000,Not Verified,n,major_purchase,NY,0,1,0,10,,3,0,0,0,16,f,0,0,4019,4019,3019.28,930.32,0,69.4,0.694000002,123.56,0,,INDIVIDUAL,1
24000,24000,23747.5039,60,19.42,628.14,E,E3,5 years,RENT,62000,Source Verified,n,debt_consolidation,CA,18.46,0,0,60,,10,0,17065,88,34,f,0,0,17538.82,17349.3,6947.68,8126.67,0,2464.47,24.6447,33.6,0,,INDIVIDUAL,1
35000,35000,35000,36,7.9,1095.16,A,A4,2 years,RENT,95000,Verified,n,credit_card,AZ,15.33,0,0,,,9,0,41346,34.8,39,f,0,0,39423.28125,39423.28,35000,4423.28,0,0,0,1110.23,0,,INDIVIDUAL,0
14000,14000,14000,36,12.69,469.63,B,B5,2 years,RENT,60000,Not Verified,n,major_purchase,CA,13.98,1,0,15,,5,0,3246,75.5,12,f,0,0,15433.11,15433.11,14000,1433.11,0,0,0,10747.68,0,,INDIVIDUAL,0
9600,9600,9350,60,14.27,224.73,C,C2,10+ years,MORTGAGE,65196,Not Verified,n,debt_consolidation,CA,9.35,0,0,25,,8,0,3571,49.6,29,f,0,0,11935.9,11624.9,9600,2335.9,0,0,0,6785.96,0,,INDIVIDUAL,0
15000,15000,15000,36,11.71,496.14,B,B3,6 years,RENT,40000,Not Verified,n,other,CA,15.54,0,0,,,5,0,2576,21.5,9,f,0,0,17688.18871,17688.19,15000,2688.19,0,0,0,4312.93,0,,INDIVIDUAL,0
1000,1000,1000,36,11.71,33.08,B,B3,< 1 year,MORTGAGE,91000,Source Verified,n,debt_consolidation,MD,13.4,1,0,15,,12,0,776,9.8,28,f,0,0,1173.11,1173.11,1000,173.11,0,0,0,349.38,0,,INDIVIDUAL,0
4000,4000,4000,36,6.62,122.82,A,A2,10+ years,MORTGAGE,94000,Not Verified,n,major_purchase,NC,0.7,0,1,,,9,0,2261,3.1,29,f,0,0,4341.33,4341.33,4000,341.33,0,0,0,1894.65,0,,INDIVIDUAL,0
20000,20000,20000,36,8.9,635.07,A,A5,7 years,OWN,63440,Verified,n,credit_card,NJ,26.69,0,2,,,10,0,44159,46.4,24,f,0,0,22695.3773,22695.38,20000,2695.38,0,0,0,5557.94,0,,INDIVIDUAL,0
14000,14000,13750,36,7.9,438.07,A,A4,8 years,MORTGAGE,90000,Not Verified,n,home_improvement,CA,18.28,0,0,,,12,0,9291,27.6,17,f,0,0,15769.54715,15487.95,14000,1769.55,0,0,0,442.23,0,,INDIVIDUAL,0
15000,15000,15000,36,6.03,456.54,A,A1,9 years,MORTGAGE,400000,Verified,n,debt_consolidation,IL,2.84,0,2,,,7,0,24240,41.1,28,f,0,0,15290.24,15290.24,15000,290.24,0,0,0,13921.6,0,,INDIVIDUAL,0
20000,20000,19875,60,11.71,441.97,B,B3,2 years,MORTGAGE,63239.8,Verified,n,debt_consolidation,MA,22.22,0,0,,,9,0,10890,45.9,26,f,0,0,8827.34,8772.11,4820.9,3118.18,0,888.26,8.39,441.97,0,,INDIVIDUAL,1
15000,15000,15000,36,6.62,460.56,A,A2,n/a,RENT,31200,Verified,n,other,WI,9.04,0,2,,,13,0,369,1.3,29,f,0,0,15602.76,15602.76,15000,602.76,0,0,0,12382.61,0,,INDIVIDUAL,0
23000,23000,22500,60,14.27,538.4,C,C2,4 years,RENT,73000,Verified,n,debt_consolidation,VA,21.14,0,0,,,9,0,25249,93.9,24,f,5540.72,5420.64,26346.23,25772.83,17459.29,8886.94,0,0,0,538.4,0,,INDIVIDUAL,0
6800,6800,6800,36,12.69,228.11,B,B5,5 years,MORTGAGE,34600,Source Verified,n,medical,PA,18.1,0,3,,,12,0,5980,64.3,26,f,0,0,7599.38,7599.38,6800,799.38,0,0,0,4869.27,0,,INDIVIDUAL,0
30000,30000,29725,60,11.71,662.95,B,B3,1 year,MORTGAGE,115000,Verified,n,debt_consolidation,TX,12.27,0,0,,,11,0,28068,40.8,29,f,6898.39,6835.01,32459.71,32162.4,23101.62,9358.09,0,0,0,662.95,0,,INDIVIDUAL,0
26375,26375,26147.5039,60,19.42,690.3,E,E3,6 years,RENT,42000,Verified,n,debt_consolidation,GA,18.17,0,0,,,7,0,29680,96.5,20,f,0,0,39779.36973,39433.52,26375,13404.37,0,0,0,11545.91,0,,INDIVIDUAL,0
6400,6400,6150,36,11.71,211.69,B,B3,5 years,RENT,80000,Not Verified,n,debt_consolidation,NY,5.95,0,0,,,3,0,14944,61.2,9,f,0,0,7616.993642,7319.36,6400,1216.99,0,0,0,226.47,0,,INDIVIDUAL,0
10200,10200,10175,36,8.9,323.89,A,A5,1 year,RENT,90000,Not Verified,n,debt_consolidation,NY,5.48,0,0,62,,9,0,10969,59.3,26,f,0,0,11592.54371,11564.14,10200,1392.54,0,0,0,2532.8,0,,INDIVIDUAL,0
